TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",43.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",43.5,GRANDPARENTS,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",44,Number of grandparents living with own grandchildren under 18 years,"23,866","+/-3,106","23,866",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",45,Grandparents responsible for grandchildren,"7,698","+/-1,763",32.3,+/-6.8
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",45.9,Years responsible for grandchildren,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",46,Less than 1 year,"1,084",+/-676,4.5,+/-2.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",47,1 or 2 years,872,+/-572,3.7,+/-2.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",48,3 or 4 years,"1,311",+/-731,5.5,+/-3.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",49,5 or more years,"4,431","+/-1,500",18.6,+/-6.0
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",49.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",50,Number of grandparents responsible for own grandchildren under 18 years,"7,698","+/-1,763","7,698",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",51,Who are female,"5,476","+/-1,229",71.1,+/-6.6
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",52,Who are married,"4,946","+/-1,671",64.3,+/-11.9
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",52.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",53,Population 3 years and over enrolled in school,"234,867","+/-5,591","234,867",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",54,"Nursery school, preschool","13,172","+/-2,090",5.6,+/-0.8
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",55,Kindergarten,"11,518","+/-2,000",4.9,+/-0.9
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",56,Elementary school (grades 1-8),"88,957","+/-3,118",37.9,+/-1.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",57,High school (grades 9-12),"51,152","+/-2,932",21.8,+/-1.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",58,College or graduate school,"70,068","+/-4,699",29.8,+/-1.5
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",58.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",58.5,EDUCATIONAL ATTAINMENT,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",59,Population 25 years and over,"711,104","+/-1,307","711,104",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",60,Less than 9th grade,"23,325","+/-2,563",3.3,+/-0.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",61,"9th to 12th grade, no diploma","38,141","+/-4,000",5.4,+/-0.6
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",62,High school graduate (includes equivalency),"201,366","+/-7,791",28.3,+/-1.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",63,"Some college, no degree","128,883","+/-5,301",18.1,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",64,Associate's degree,"66,097","+/-4,563",9.3,+/-0.6
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",65,Bachelor's degree,"146,295","+/-6,975",20.6,+/-1.0
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",66,Graduate or professional degree,"106,997","+/-5,385",15.0,+/-0.8
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",66.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",67,High school graduate or higher,"649,638","+/-4,171",91.4,+/-0.6
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",68,Bachelor's degree or higher,"253,292","+/-7,508",35.6,+/-1.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",68.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",68.5,VETERAN STATUS,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",69,Civilian population 18 years and over,"790,721","+/-1,365","790,721",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",70,Civilian veterans,"55,516","+/-3,240",7.0,+/-0.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",70.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
