TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",83,"$100,000 to $149,999","10,389","+/-1,512",5.7,+/-0.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",84,"$150,000 to $199,999","14,587","+/-1,643",8.1,+/-0.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",85,"$200,000 to $299,999","46,249","+/-3,781",25.5,+/-1.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",86,"$300,000 to $499,999","67,659","+/-3,481",37.4,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",87,"$500,000 to $999,999","23,199","+/-2,127",12.8,+/-1.2
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",88,"$1,000,000 or more","1,900",+/-639,1.0,+/-0.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",89,Median (dollars),"304,900","+/-7,331",(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",89.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",89.5,MORTGAGE STATUS,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",90,Owner-occupied units,"181,145","+/-3,790","181,145",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",91,Housing units with a mortgage,"110,531","+/-4,167",61.0,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",92,Housing units without a mortgage,"70,614","+/-3,279",39.0,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",92.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",92.5,SELECTED MONTHLY OWNER COSTS (SMOC),,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",93,Housing units with a mortgage,"110,531","+/-4,167","110,531",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",94,Less than $500,"1,011",+/-498,0.9,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",95,$500 to $999,"6,157",+/-891,5.6,+/-0.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",96,"$1,000 to $1,499","20,043","+/-2,185",18.1,+/-1.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",97,"$1,500 to $1,999","32,844","+/-2,954",29.7,+/-2.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",98,"$2,000 to $2,499","25,070","+/-2,300",22.7,+/-2.0
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",99,"$2,500 to $2,999","13,185","+/-2,015",11.9,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",100,"$3,000 or more","12,221","+/-1,641",11.1,+/-1.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",101,Median (dollars),"1,926",+/-37,(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",101.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",102,Housing units without a mortgage,"70,614","+/-3,279","70,614",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",103,Less than $250,"7,695","+/-1,332",10.9,+/-1.8
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",104,$250 to $399,"10,673","+/-1,227",15.1,+/-1.6
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",105,$400 to $599,"15,537","+/-1,689",22.0,+/-2.2
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",106,$600 to $799,"16,056","+/-1,838",22.7,+/-2.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",107,$800 to $999,"11,448","+/-1,544",16.2,+/-2.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",108,"$1,000 or more","9,205","+/-1,657",13.0,+/-2.2
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",109,Median (dollars),619,+/-23,(X),(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",109.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",109.5,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI),,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",110,Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),"109,590","+/-4,084","109,590",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",111,Less than 20.0 percent,"48,649","+/-3,214",44.4,+/-2.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",112,20.0 to 24.9 percent,"17,138","+/-2,148",15.6,+/-1.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",113,25.0 to 29.9 percent,"10,522","+/-1,787",9.6,+/-1.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",114,30.0 to 34.9 percent,"9,645","+/-1,649",8.8,+/-1.5
